StudentID,Year,Term,Course,FinalGrade
S13057,2040,Summer,CS150,93.6
S10852,2029,Fall,CS150,72.2
S12700,2038,Fall,HIST205,92.4
S12565,2037,Spring,MATH101,84.7
S11901,2034,Spring,MATH101,81.3
S13093,2040,Spring,CS150,95.4
S12078,2035,Fall,BIO110,84.2
S12210,2036,Spring,CHEM120,76.7
S11482,2032,Summer,HIST205,95.1
S12535,2037,Summer,MATH101,85.6
S10391,2026,Spring,MATH101,77.3
S13139,2040,Summer,PSY101,89.9
S10481,2027,Summer,CHEM120,67.0
S10786,2028,Fall,PSY101,82.7
S10965,2029,Spring,CS150,88.9
S12284,2036,Spring,CHEM120,83.0
S10018,2025,Spring,PSY101,64.7
S11715,2033,Summer,PSY101,81.9
S11424,2032,Summer,MATH101,73.0
S11233,2031,Summer,HIST205,100.0
S12568,2037,Fall,ENG201,94.9
S10360,2026,Fall,CHEM120,77.5
S12506,2037,Fall,CS150,100.0
S12047,2035,Spring,ECON210,85.3
S10737,2028,Fall,BIO110,83.9
S12442,2037,Spring,MATH101,77.7
S13006,2040,Fall,CS150,95.9
S13131,2040,Spring,CS150,91.7
S10714,2028,Spring,PSY101,75.7
S10979,2029,Summer,ECON210,83.4
S11687,2033,Fall,MATH101,84.3
S11844,2034,Fall,PSY101,85.3
S12918,2039,Summer,BIO110,91.5
S11109,2030,Fall,HIST205,94.0
S12620,2038,Summer,ECON210,95.0
S10586,2027,Fall,ENG201,71.0
S10844,2029,Spring,ENG201,78.7
S10519,2027,Summer,BIO110,80.7
S11949,2034,Fall,ECON210,83.6
S11704,2033,Fall,HIST205,85.9
S11162,2030,Spring,HIST205,67.6
S12431,2037,Summer,PSY101,79.8
S12669,2038,Fall,CS150,94.3
S10365,2026,Fall,ECON210,70.1
S10734,2028,Fall,ENG201,84.2
S10029,2025,Summer,ENG201,69.7
S10026,2025,Fall,CHEM120,62.8
S10330,2026,Summer,PSY101,73.2
S11994,2034,Spring,MATH101,86.8
S10064,2025,Fall,HIST205,78.5
S10646,2028,Summer,PSY101,54.4
S11540,2032,Spring,CHEM120,81.1
S12508,2037,Summer,ENG201,77.2
S13177,2040,Summer,ECON210,88.0
S10409,2027,Fall,ENG201,78.8
S10546,2027,Fall,CS150,79.3
S10166,2025,Fall,MATH101,78.6
S12383,2036,Spring,ENG201,86.3
S10997,2029,Summer,HIST205,82.5
S11796,2033,Summer,PSY101,80.1
S10675,2028,Fall,CHEM120,69.8
S12266,2036,Spring,BIO110,72.4
S11515,2032,Spring,PSY101,80.4
S12852,2039,Summer,HIST205,81.8
S10688,2028,Spring,CS150,81.7
S11700,2033,Spring,CHEM120,85.5
S10578,2027,Summer,CS150,62.8
S11121,2030,Spring,ECON210,88.2
S12874,2039,Fall,ENG201,90.4
S12881,2039,Spring,BIO110,73.7
S11374,2031,Fall,ECON210,91.8
S10710,2028,Summer,PSY101,77.7
S12429,2037,Fall,MATH101,85.3
S10186,2025,Fall,BIO110,75.8
S10873,2029,Summer,HIST205,71.5
S11317,2031,Summer,BIO110,77.6
S10562,2027,Fall,BIO110,81.6
S12235,2036,Fall,ENG201,92.5
S12359,2036,Fall,PSY101,89.9
S12802,2039,Summer,PSY101,93.5
S10494,2027,Spring,CHEM120,86.9
S11328,2031,Summer,CS150,70.3
S11646,2033,Summer,CS150,81.2
S12778,2038,Fall,MATH101,88.8
S11381,2031,Fall,BIO110,76.1
S11745,2033,Fall,CS150,84.6
S10830,2029,Fall,CS150,66.6
S12936,2039,Spring,PSY101,85.8
S10903,2029,Spring,BIO110,87.6
S12521,2037,Fall,CS150,100.0
S12437,2037,Summer,HIST205,94.6
S12036,2035,Summer,ENG201,88.5
S10467,2027,Fall,ECON210,80.7
S13024,2040,Spring,HIST205,77.0
S10261,2026,Fall,MATH101,72.9
S12420,2037,Fall,PSY101,96.4
S10699,2028,Summer,PSY101,74.5
S12503,2037,Fall,BIO110,83.1
S11868,2034,Spring,PSY101,75.3
S13136,2040,Summer,PSY101,99.6
S11258,2031,Spring,PSY101,74.4
S10204,2026,Summer,MATH101,62.3
S12947,2039,Spring,MATH101,66.7
S10705,2028,Spring,CHEM120,80.8
S10058,2025,Spring,BIO110,74.7
S10534,2027,Summer,HIST205,69.5
S12657,2038,Spring,CHEM120,96.5
S12872,2039,Fall,BIO110,74.0
S10994,2029,Summer,CS150,69.3
S10187,2025,Fall,MATH101,71.4
S12532,2037,Summer,BIO110,92.4
S11930,2034,Summer,ECON210,74.2
S10078,2025,Spring,MATH101,72.7
S12920,2039,Fall,MATH101,84.9
S12002,2035,Summer,BIO110,79.0
S10579,2027,Fall,HIST205,83.8
S12928,2039,Summer,CHEM120,100.0
S10295,2026,Fall,CHEM120,67.8
S10954,2029,Spring,BIO110,76.7
S12373,2036,Spring,PSY101,90.7
S10610,2028,Spring,CHEM120,81.2
S12197,2035,Fall,HIST205,85.5
S12777,2038,Spring,CHEM120,87.4
S11877,2034,Summer,PSY101,82.3
S12142,2035,Fall,BIO110,86.7
S12733,2038,Fall,CS150,82.3
S12678,2038,Spring,PSY101,90.1
S10867,2029,Fall,BIO110,80.0
S10484,2027,Summer,CS150,68.6
S11660,2033,Fall,HIST205,93.2
S10175,2025,Spring,HIST205,78.6
S11383,2031,Summer,ENG201,75.2
S10229,2026,Fall,ENG201,78.8
S11389,2031,Spring,CHEM120,74.0
S10151,2025,Summer,CHEM120,74.8
S10067,2025,Fall,HIST205,80.0
S11840,2034,Summer,CHEM120,83.0
S12187,2035,Fall,CHEM120,83.2
S12046,2035,Fall,ENG201,85.3
S11260,2031,Spring,BIO110,84.5
S13025,2040,Spring,CS150,88.9
S13029,2040,Summer,CS150,92.3
S10258,2026,Fall,PSY101,76.9
S11592,2032,Summer,ENG201,84.8
S12003,2035,Spring,PSY101,82.9
S10976,2029,Summer,ECON210,73.7
S12428,2037,Spring,PSY101,97.0
S10103,2025,Spring,CHEM120,65.6
S13089,2040,Spring,CS150,93.1
S10146,2025,Summer,ENG201,62.1
S10573,2027,Spring,PSY101,72.9
S10776,2028,Summer,HIST205,70.2
S11793,2033,Summer,HIST205,88.0
S12591,2037,Summer,ECON210,84.3
S10347,2026,Summer,PSY101,62.1
S11992,2034,Summer,PSY101,93.5
S11471,2032,Spring,ECON210,76.5
S12821,2039,Summer,MATH101,97.4
S12583,2037,Fall,CS150,97.8
S10437,2027,Fall,HIST205,63.6
S13151,2040,Spring,ENG201,89.0
S12850,2039,Spring,CS150,86.3
S11224,2031,Summer,HIST205,78.5
S10782,2028,Spring,ENG201,79.0
S13179,2040,Fall,CS150,96.1
S11573,2032,Summer,MATH101,70.5
S10161,2025,Spring,CS150,78.3
S12271,2036,Fall,CS150,82.8
S10723,2028,Summer,BIO110,81.9
S10831,2029,Spring,BIO110,70.0
S13070,2040,Fall,ECON210,81.8
S11187,2030,Summer,MATH101,76.9
S11882,2034,Summer,CS150,74.1
S10329,2026,Spring,MATH101,78.4
S11392,2031,Fall,PSY101,96.1
S12189,2035,Summer,ECON210,90.0
S11496,2032,Spring,PSY101,97.8
S10371,2026,Summer,CS150,77.3
S12650,2038,Summer,BIO110,82.1
S12589,2037,Fall,PSY101,87.5
S10226,2026,Summer,PSY101,73.8
S11640,2033,Summer,CS150,82.9
S11240,2031,Fall,CHEM120,77.0
S12792,2038,Fall,PSY101,86.0
S11365,2031,Summer,HIST205,78.7
S11470,2032,Spring,HIST205,90.9
S12192,2035,Fall,ENG201,100.0
S12323,2036,Spring,BIO110,100.0
S10496,2027,Spring,PSY101,66.4
S11974,2034,Fall,ENG201,83.9
S12823,2039,Fall,CHEM120,79.4
S11574,2032,Spring,ECON210,85.1
S10013,2025,Spring,BIO110,56.7
S10925,2029,Fall,ECON210,65.1
S12212,2036,Summer,CS150,93.7
S10287,2026,Fall,ECON210,78.0
S13015,2040,Fall,ECON210,100.0
S11654,2033,Fall,PSY101,85.4
S11786,2033,Spring,CS150,80.2
S11958,2034,Spring,BIO110,92.4
S12009,2035,Summer,BIO110,92.8
S12898,2039,Fall,CHEM120,88.4
S12111,2035,Fall,ECON210,84.0
S10015,2025,Summer,HIST205,67.5
S12353,2036,Fall,CHEM120,75.7
S13121,2040,Spring,BIO110,87.1
S11350,2031,Spring,CS150,70.6
S12867,2039,Spring,BIO110,83.6
S10620,2028,Spring,HIST205,69.7
S11091,2030,Summer,ECON210,78.4
S11599,2032,Spring,CHEM120,75.5
S12722,2038,Fall,MATH101,80.9
S10154,2025,Summer,BIO110,74.3
S10003,2025,Spring,ENG201,84.2
S12622,2038,Spring,BIO110,90.0
S12674,2038,Spring,ECON210,81.3
S10609,2028,Spring,ECON210,88.0
S12038,2035,Spring,CHEM120,85.1
S10076,2025,Fall,CHEM120,72.7
S13095,2040,Spring,HIST205,100.0
S11026,2030,Summer,ECON210,79.0
S12980,2039,Fall,CHEM120,92.8
S12340,2036,Fall,HIST205,92.3
S10288,2026,Summer,MATH101,75.6
S10298,2026,Summer,MATH101,79.8
S10142,2025,Spring,ENG201,59.1
S10423,2027,Summer,ENG201,82.4
S11060,2030,Fall,HIST205,84.8
S12930,2039,Summer,CS150,97.6
S11808,2034,Summer,BIO110,71.4
S10435,2027,Fall,MATH101,75.3
S12635,2038,Summer,ENG201,97.9
S12514,2037,Fall,HIST205,87.0
S10894,2029,Summer,ECON210,88.4
S11766,2033,Fall,PSY101,100.0
S12214,2036,Fall,ECON210,82.9
S10589,2027,Fall,PSY101,67.8
S10444,2027,Summer,BIO110,64.2
S12015,2035,Spring,MATH101,83.8
S12643,2038,Summer,ECON210,84.1
S10730,2028,Summer,HIST205,77.6
S11608,2033,Summer,HIST205,85.3
S12499,2037,Summer,HIST205,90.7
S10821,2029,Summer,ENG201,88.6
S12014,2035,Spring,BIO110,92.0
S10284,2026,Fall,CHEM120,90.4
S11804,2034,Summer,MATH101,69.6
S10728,2028,Summer,PSY101,71.7
S11084,2030,Fall,CHEM120,81.7
S11057,2030,Summer,BIO110,88.0
S10246,2026,Fall,ECON210,69.5
S11362,2031,Fall,CHEM120,81.0
S11591,2032,Spring,BIO110,58.0
S11567,2032,Fall,ENG201,85.5
S10255,2026,Summer,ENG201,69.5
S11135,2030,Summer,CS150,86.4
S10303,2026,Fall,MATH101,78.2
S10663,2028,Fall,CS150,71.7
S11054,2030,Fall,CS150,74.3
S11324,2031,Fall,PSY101,80.5
S12734,2038,Fall,ECON210,100.0
S12835,2039,Fall,HIST205,88.3
S11748,2033,Fall,CS150,84.2
S11132,2030,Summer,CHEM120,91.6
S11857,2034,Spring,MATH101,82.0
S12616,2038,Spring,BIO110,83.5
S10310,2026,Summer,CS150,71.6
S12705,2038,Spring,BIO110,97.7
S11912,2034,Fall,CS150,89.1
S11206,2031,Summer,BIO110,74.4
S11037,2030,Summer,HIST205,67.0
S10754,2028,Spring,CS150,68.4
S12849,2039,Summer,BIO110,86.4
S10454,2027,Fall,MATH101,70.4
S10756,2028,Fall,ENG201,79.9
S12318,2036,Fall,MATH101,82.2
S12653,2038,Summer,ECON210,97.6
S12688,2038,Spring,BIO110,95.4
S11539,2032,Fall,ENG201,58.4
S10532,2027,Spring,ECON210,74.1
S12476,2037,Summer,PSY101,86.2
S10353,2026,Summer,MATH101,72.1
S10491,2027,Summer,CS150,86.5
S12900,2039,Spring,ECON210,90.3
S10498,2027,Fall,ECON210,67.7
S12613,2038,Fall,HIST205,89.3
S12455,2037,Fall,CS150,99.9
S10888,2029,Spring,PSY101,82.1
S12689,2038,Summer,HIST205,94.2
S12433,2037,Summer,CHEM120,86.6
S10232,2026,Fall,PSY101,73.7
S10376,2026,Spring,CHEM120,80.3
S12537,2037,Fall,BIO110,95.3
S10097,2025,Fall,CHEM120,74.1
S10139,2025,Spring,MATH101,62.2
S10790,2028,Spring,CS150,79.4
S11031,2030,Fall,CS150,65.3
S11160,2030,Fall,MATH101,58.7
S12970,2039,Summer,CS150,75.4
S10898,2029,Spring,CS150,87.0
S11439,2032,Fall,PSY101,87.2
S11826,2034,Summer,ECON210,75.3
S12807,2039,Summer,CS150,84.0
S10425,2027,Fall,BIO110,85.6
S12151,2035,Spring,PSY101,98.6
S10400,2027,Spring,BIO110,61.9
S11684,2033,Summer,ENG201,73.2
S13145,2040,Spring,HIST205,95.8
S10278,2026,Spring,HIST205,73.9
S10034,2025,Summer,CHEM120,78.6
S12755,2038,Summer,CHEM120,85.7
S10043,2025,Spring,CHEM120,69.6
S12243,2036,Fall,CHEM120,74.2
S11283,2031,Spring,PSY101,87.7
S10736,2028,Summer,CS150,78.0
S12827,2039,Fall,MATH101,90.2
S12775,2038,Summer,CS150,87.1
S11382,2031,Fall,PSY101,97.3
S12129,2035,Spring,ENG201,91.1
S10798,2028,Fall,PSY101,76.2
S12411,2037,Fall,CS150,100.0
S12752,2038,Summer,MATH101,85.6
S13172,2040,Spring,ECON210,81.5
S10990,2029,Spring,MATH101,79.0
S13068,2040,Spring,ENG201,93.8
S12765,2038,Summer,ENG201,95.9
S11888,2034,Summer,ECON210,80.2
S11602,2033,Fall,MATH101,77.5
S12392,2036,Summer,MATH101,74.7
S12680,2038,Summer,MATH101,94.8
S11045,2030,Spring,ENG201,85.7
S10402,2027,Spring,CHEM120,74.7
S11093,2030,Summer,CS150,79.1
S11107,2030,Spring,CS150,70.2
S11372,2031,Fall,BIO110,69.0
S11116,2030,Fall,ENG201,97.9
S12670,2038,Fall,MATH101,83.8
S12500,2037,Summer,BIO110,92.6
S11768,2033,Summer,HIST205,83.7
S11449,2032,Summer,BIO110,81.5
S12610,2038,Summer,CHEM120,94.5
S12176,2035,Summer,ECON210,72.5
S10398,2026,Summer,ECON210,72.4
S10168,2025,Fall,ENG201,70.0
S12797,2038,Fall,CHEM120,75.0
S12171,2035,Spring,HIST205,84.7
S11293,2031,Fall,ECON210,86.7
S12779,2038,Fall,PSY101,93.2
S11564,2032,Summer,PSY101,87.2
S11838,2034,Spring,HIST205,83.7
S11182,2030,Spring,PSY101,86.0
S10048,2025,Spring,ECON210,74.7
S11780,2033,Fall,MATH101,71.4
S12172,2035,Fall,HIST205,82.8
S13188,2040,Fall,HIST205,99.1
S11075,2030,Summer,ECON210,74.7
S11943,2034,Spring,BIO110,81.3
S11597,2032,Summer,PSY101,97.8
S12890,2039,Fall,CS150,91.8
S12799,2038,Fall,CHEM120,91.7
S11555,2032,Spring,MATH101,84.3
S10957,2029,Fall,CHEM120,81.0
S12181,2035,Summer,PSY101,82.5
S13081,2040,Summer,BIO110,93.1
S13056,2040,Spring,HIST205,87.6
S13161,2040,Fall,CHEM120,95.6
S11234,2031,Summer,ECON210,73.6
S11950,2034,Summer,HIST205,69.8
S11633,2033,Summer,ENG201,90.9
S11900,2034,Spring,CHEM120,89.6
S10686,2028,Summer,PSY101,74.1
S10215,2026,Spring,ENG201,79.4
S10475,2027,Spring,BIO110,72.7
S13094,2040,Summer,ECON210,85.1
S11082,2030,Fall,CHEM120,76.1
S12630,2038,Summer,CHEM120,91.7
S10222,2026,Summer,CHEM120,78.8
S11413,2032,Fall,ENG201,98.7
S13007,2040,Summer,PSY101,79.6
S12366,2036,Summer,BIO110,82.4
S10863,2029,Summer,CS150,91.7
S10685,2028,Spring,CHEM120,81.7
S12611,2038,Summer,ENG201,80.2
S12973,2039,Summer,PSY101,100.0
S11802,2034,Spring,ECON210,78.3
S12706,2038,Spring,MATH101,90.5
S10974,2029,Summer,CHEM120,73.8
S11569,2032,Fall,MATH101,77.1
S13155,2040,Summer,PSY101,78.9
S11691,2033,Summer,PSY101,78.9
S13083,2040,Spring,ECON210,83.1
S12031,2035,Fall,ENG201,77.5
S10631,2028,Summer,ECON210,88.2
S12439,2037,Spring,ECON210,75.1
S10594,2027,Spring,BIO110,83.0
S10345,2026,Fall,HIST205,75.2
S11404,2032,Fall,BIO110,89.3
S10135,2025,Spring,CHEM120,84.4
S12160,2035,Fall,CS150,76.4
S10740,2028,Spring,BIO110,61.3
S11986,2034,Spring,ECON210,89.8
S10967,2029,Spring,ENG201,91.7
S12870,2039,Fall,BIO110,85.6
S11070,2030,Fall,PSY101,78.3
S10718,2028,Summer,PSY101,73.1
S11514,2032,Fall,CS150,80.7
